,Store,Type,Fecha,2017,2018,2019,2020,2021
4695,Dimarsa Casa Matriz,Polar Outdoor,2019-05-20,,,4.0,,
4696,Dimarsa Casa Matriz,Polar Outdoor,2019-05-22,,,2.0,,
4697,Dimarsa Casa Matriz,Polar Outdoor,2019-05-23,,,1.0,,
4698,Dimarsa Casa Matriz,Polar Outdoor,2019-05-25,,,1.0,,
4699,Dimarsa Casa Matriz,Polar Outdoor,2019-05-28,,,2.0,,
4700,Dimarsa Casa Matriz,Polar Outdoor,2019-05-29,,,0.99,,
4701,Dimarsa Casa Matriz,Polar Outdoor,2019-05-30,,,2.9899999999999998,,
4702,Dimarsa Casa Matriz,Polar Outdoor,2019-05-31,,,4.0,,
4703,Dimarsa Casa Matriz,Polar Outdoor,2019-06-01,,,1.0,,
4704,Dimarsa Casa Matriz,Polar Outdoor,2019-06-03,,,1.0,,
4705,Dimarsa Casa Matriz,Polar Outdoor,2019-06-06,,,-1.0,,
4706,Dimarsa Casa Matriz,Polar Outdoor,2019-06-07,,,2.0,,
4707,Dimarsa Casa Matriz,Polar Outdoor,2019-06-08,,,2.0,,
4708,Dimarsa Casa Matriz,Polar Outdoor,2019-06-10,,,-1.0,,
4709,Dimarsa Casa Matriz,Polar Outdoor,2019-06-12,,,2.0,,
4710,Dimarsa Casa Matriz,Polar Outdoor,2019-06-13,,,2.0,,
4711,Dimarsa Casa Matriz,Polar Outdoor,2019-06-14,,,4.0,,
4712,Dimarsa Casa Matriz,Polar Outdoor,2019-06-15,,,1.0,,
4713,Dimarsa Casa Matriz,Polar Outdoor,2019-06-17,,,2.0,,
4714,Dimarsa Casa Matriz,Polar Outdoor,2019-06-19,,,1.9900000000000002,,
4715,Dimarsa Casa Matriz,Polar Outdoor,2019-06-20,,,1.0,,
4716,Dimarsa Casa Matriz,Polar Outdoor,2019-06-21,,,1.0,,
4717,Dimarsa Casa Matriz,Polar Outdoor,2019-06-22,,,1.0,,
4718,Dimarsa Casa Matriz,Polar Outdoor,2019-06-26,,,0.99,,
4719,Dimarsa Casa Matriz,Polar Outdoor,2019-06-29,,,2.0,,
4720,Dimarsa Casa Matriz,Polar Outdoor,2019-07-02,,,2.0,,
4721,Dimarsa Casa Matriz,Polar Outdoor,2019-07-03,,,1.9899999999999998,,
4722,Dimarsa Casa Matriz,Polar Outdoor,2019-07-04,,,2.0,,
4723,Dimarsa Casa Matriz,Polar Outdoor,2019-07-05,,,-1.0,,
4724,Dimarsa Casa Matriz,Polar Outdoor,2019-07-06,,,1.0,,
4725,Dimarsa Casa Matriz,Polar Outdoor,2019-07-08,,,3.0,,
4726,Dimarsa Casa Matriz,Polar Outdoor,2019-07-11,,,2.0,,
4727,Dimarsa Casa Matriz,Polar Outdoor,2019-07-12,,,1.0,,
4728,Dimarsa Casa Matriz,Polar Outdoor,2019-07-13,,,-0.009999999999999953,,
4729,Dimarsa Casa Matriz,Polar Outdoor,2019-07-15,,,1.99,,
4730,Dimarsa Casa Matriz,Polar Outdoor,2019-07-16,,,1.0,,
4731,Dimarsa Casa Matriz,Polar Outdoor,2019-07-17,,,2.0,,
4732,Dimarsa Casa Matriz,Polar Outdoor,2019-07-18,,,2.0,,
4733,Dimarsa Casa Matriz,Polar Outdoor,2019-07-19,,,1.0,,
4734,Dimarsa Casa Matriz,Polar Outdoor,2019-07-20,,,1.0,,
4735,Dimarsa Casa Matriz,Polar Outdoor,2019-07-24,,,1.0,,
4736,Dimarsa Casa Matriz,Polar Outdoor,2019-07-26,,,1.0,,
4737,Dimarsa Casa Matriz,Polar Outdoor,2019-07-27,,,1.0,,
4738,Dimarsa Casa Matriz,Polar Outdoor,2019-07-30,,,1.0,,
4739,Dimarsa Casa Matriz,Polar Outdoor,2019-08-03,,,1.0,,
4740,Dimarsa Casa Matriz,Polar Outdoor,2019-08-05,,,2.0,,
4741,Dimarsa Casa Matriz,Polar Outdoor,2019-08-07,,,1.0,,
4742,Dimarsa Casa Matriz,Polar Outdoor,2019-08-09,,,1.0,,
4743,Dimarsa Casa Matriz,Polar Outdoor,2019-08-10,,,1.0,,
4744,Dimarsa Casa Matriz,Polar Outdoor,2019-08-20,,,1.0,,
4745,Dimarsa Casa Matriz,Polar Outdoor,2019-08-23,,,1.0,,
4746,Dimarsa Casa Matriz,Polar Outdoor,2019-08-24,,,1.0,,
4747,Dimarsa Casa Matriz,Polar Outdoor,2019-08-26,,,1.0,,
4748,Dimarsa Casa Matriz,Polar Outdoor,2019-08-29,,,1.0,,
4749,Dimarsa Casa Matriz,Polar Outdoor,2019-08-30,,,1.0,,
4750,Dimarsa Casa Matriz,Polar Outdoor,2019-08-31,,,1.0,,
4751,Dimarsa Casa Matriz,Polar Outdoor,2019-09-05,,,1.0,,
4752,Dimarsa Casa Matriz,Polar Outdoor,2019-09-07,,,1.0,,
4753,Dimarsa Casa Matriz,Polar Outdoor,2019-09-12,,,2.0,,
4754,Dimarsa Casa Matriz,Polar Outdoor,2019-09-14,,,-1.0,,
4755,Dimarsa Casa Matriz,Polar Outdoor,2019-09-17,,,0.99,,
4756,Dimarsa Casa Matriz,Polar Outdoor,2019-09-25,,,2.0,,
4757,Dimarsa Casa Matriz,Polar Outdoor,2019-09-26,,,1.0,,
4758,Dimarsa Casa Matriz,Polar Outdoor,2019-09-27,,,2.0,,
4759,Dimarsa Casa Matriz,Polar Outdoor,2019-09-28,,,3.0,,
4760,Dimarsa Casa Matriz,Polar Outdoor,2019-09-30,,,0.99,,
4761,Dimarsa Casa Matriz,Polar Outdoor,2019-10-02,,,1.0,,
4762,Dimarsa Casa Matriz,Polar Outdoor,2019-10-03,,,1.0,,
4763,Dimarsa Casa Matriz,Polar Outdoor,2019-10-04,,,2.0,,
4764,Dimarsa Casa Matriz,Polar Outdoor,2019-10-05,,,2.0,,
4765,Dimarsa Casa Matriz,Polar Outdoor,2019-10-07,,,1.0,,
4766,Dimarsa Casa Matriz,Polar Outdoor,2019-10-08,,,1.0,,
4767,Dimarsa Casa Matriz,Polar Outdoor,2019-10-11,,,2.0,,
4768,Dimarsa Casa Matriz,Polar Outdoor,2019-10-12,,,2.0,,
4769,Dimarsa Casa Matriz,Polar Outdoor,2019-10-15,,,1.0,,
4770,Dimarsa Casa Matriz,Polar Outdoor,2019-10-16,,,1.0,,
4771,Dimarsa Casa Matriz,Polar Outdoor,2019-10-18,,,0.99,,
4772,Dimarsa Casa Matriz,Polar Outdoor,2019-10-19,,,2.0,,
4773,Dimarsa Casa Matriz,Polar Outdoor,2019-10-23,,,1.0,,
4774,Dimarsa Casa Matriz,Polar Outdoor,2019-10-26,,,1.0,,
4775,Dimarsa Casa Matriz,Polar Outdoor,2019-10-29,,,1.99,,
4776,Dimarsa Casa Matriz,Polar Outdoor,2019-11-02,,,2.0,,
4777,Dimarsa Casa Matriz,Polar Outdoor,2019-11-04,,,2.0,,
4778,Dimarsa Casa Matriz,Polar Outdoor,2019-11-09,,,3.0,,
4779,Dimarsa Casa Matriz,Polar Outdoor,2019-11-11,,,3.0,,
4780,Dimarsa Casa Matriz,Polar Outdoor,2019-11-12,,,2.0,,
4781,Dimarsa Casa Matriz,Polar Outdoor,2019-11-15,,,1.0,,
4782,Dimarsa Casa Matriz,Polar Outdoor,2019-11-18,,,1.0,,
4783,Dimarsa Casa Matriz,Polar Outdoor,2019-11-19,,,2.0,,
4784,Dimarsa Casa Matriz,Polar Outdoor,2019-11-20,,,-1.0,,
4785,Dimarsa Casa Matriz,Polar Outdoor,2019-11-23,,,2.0,,
4786,Dimarsa Casa Matriz,Polar Outdoor,2019-11-25,,,-1.0,,
4787,Dimarsa Casa Matriz,Polar Outdoor,2019-11-28,,,1.0,,
4788,Dimarsa Casa Matriz,Polar Outdoor,2019-11-29,,,0.99,,
4789,Dimarsa Casa Matriz,Polar Outdoor,2019-11-30,,,1.0,,
4790,Dimarsa Casa Matriz,Polar Outdoor,2019-12-03,,,1.0,,
4791,Dimarsa Casa Matriz,Polar Outdoor,2019-12-04,,,1.0,,
4792,Dimarsa Casa Matriz,Polar Outdoor,2019-12-07,,,1.0,,
4793,Dimarsa Casa Matriz,Polar Outdoor,2019-12-12,,,2.0,,
4794,Dimarsa Casa Matriz,Polar Outdoor,2019-12-13,,,1.99,,
4795,Dimarsa Casa Matriz,Polar Outdoor,2019-12-17,,,0.99,,
4796,Dimarsa Casa Matriz,Polar Outdoor,2019-12-19,,,1.0,,
4797,Dimarsa Casa Matriz,Polar Outdoor,2019-12-21,,,3.0,,
4798,Dimarsa Casa Matriz,Polar Outdoor,2019-12-22,,,1.0,,
4799,Dimarsa Casa Matriz,Polar Outdoor,2019-12-23,,,1.0,,
4800,Dimarsa Casa Matriz,Polar Outdoor,2019-12-24,,,2.0,,
4801,Dimarsa Casa Matriz,Polar Outdoor,2019-12-27,,,2.0,,
4802,Dimarsa Casa Matriz,Polar Outdoor,2020-01-03,,,,-1.0,
4803,Dimarsa Casa Matriz,Polar Outdoor,2020-01-10,,,,2.0,
4804,Dimarsa Casa Matriz,Polar Outdoor,2020-01-11,,,,1.0,
4805,Dimarsa Casa Matriz,Polar Outdoor,2020-01-13,,,,1.0,
4806,Dimarsa Casa Matriz,Polar Outdoor,2020-01-18,,,,1.0,
4807,Dimarsa Casa Matriz,Polar Outdoor,2020-01-23,,,,1.0,
4808,Dimarsa Casa Matriz,Polar Outdoor,2020-02-01,,,,1.0,
4809,Dimarsa Casa Matriz,Polar Outdoor,2020-02-04,,,,0.99,
4810,Dimarsa Casa Matriz,Polar Outdoor,2020-02-07,,,,0.99,
4811,Dimarsa Casa Matriz,Polar Outdoor,2020-02-11,,,,1.0,
4812,Dimarsa Casa Matriz,Polar Outdoor,2020-02-12,,,,0.99,
4813,Dimarsa Casa Matriz,Polar Outdoor,2020-02-14,,,,1.0,
4814,Dimarsa Casa Matriz,Polar Outdoor,2020-02-19,,,,1.0,
4815,Dimarsa Casa Matriz,Polar Outdoor,2020-02-27,,,,2.0,
4816,Dimarsa Casa Matriz,Polar Outdoor,2020-02-28,,,,1.0,
4817,Dimarsa Casa Matriz,Polar Outdoor,2020-03-05,,,,2.0,
4818,Dimarsa Casa Matriz,Polar Outdoor,2020-04-08,,,,1.0,
4819,Dimarsa Casa Matriz,Polar Outdoor,2020-04-13,,,,1.0,
4820,Dimarsa Casa Matriz,Polar Outdoor,2020-04-14,,,,0.99,
4821,Dimarsa Casa Matriz,Polar Outdoor,2020-04-15,,,,2.0,
4822,Dimarsa Casa Matriz,Polar Outdoor,2020-04-16,,,,2.0,
4823,Dimarsa Casa Matriz,Polar Outdoor,2020-04-17,,,,2.0,
4824,Dimarsa Casa Matriz,Polar Outdoor,2020-04-18,,,,1.0,
4825,Dimarsa Casa Matriz,Polar Outdoor,2020-04-20,,,,1.0,
4826,Dimarsa Casa Matriz,Polar Outdoor,2020-04-23,,,,1.0,
4827,Dimarsa Casa Matriz,Polar Outdoor,2020-04-24,,,,1.0,
4828,Dimarsa Casa Matriz,Polar Outdoor,2020-04-25,,,,2.0,
4829,Dimarsa Casa Matriz,Polar Outdoor,2020-04-28,,,,2.0,
4830,Dimarsa Casa Matriz,Polar Outdoor,2020-04-30,,,,2.98,
4831,Dimarsa Casa Matriz,Polar Outdoor,2020-05-02,,,,2.0,
4832,Dimarsa Casa Matriz,Polar Outdoor,2020-05-04,,,,2.0,
4833,Dimarsa Casa Matriz,Polar Outdoor,2020-05-06,,,,2.0,
4834,Dimarsa Casa Matriz,Polar Outdoor,2020-05-07,,,,2.0,
4835,Dimarsa Casa Matriz,Polar Outdoor,2020-05-08,,,,2.0,
4836,Dimarsa Casa Matriz,Polar Outdoor,2020-05-09,,,,2.0,
4837,Dimarsa Casa Matriz,Polar Outdoor,2020-05-11,,,,3.0,
4838,Dimarsa Casa Matriz,Polar Outdoor,2020-05-12,,,,1.0,
4839,Dimarsa Casa Matriz,Polar Outdoor,2020-05-14,,,,2.0,
4840,Dimarsa Casa Matriz,Polar Outdoor,2020-05-15,,,,1.0,
4841,Dimarsa Casa Matriz,Polar Outdoor,2020-05-16,,,,1.0,
4842,Dimarsa Casa Matriz,Polar Outdoor,2020-05-18,,,,3.0,
4843,Dimarsa Casa Matriz,Polar Outdoor,2020-05-20,,,,5.99,
4844,Dimarsa Casa Matriz,Polar Outdoor,2020-05-22,,,,1.99,
4845,Dimarsa Casa Matriz,Polar Outdoor,2020-05-23,,,,1.0,
4846,Dimarsa Casa Matriz,Polar Outdoor,2020-05-25,,,,5.0,
4847,Dimarsa Casa Matriz,Polar Outdoor,2020-05-26,,,,1.0,
4848,Dimarsa Casa Matriz,Polar Outdoor,2020-05-27,,,,1.0,
4849,Dimarsa Casa Matriz,Polar Outdoor,2020-05-28,,,,3.0,
4850,Dimarsa Casa Matriz,Polar Outdoor,2020-05-29,,,,4.99,
4851,Dimarsa Casa Matriz,Polar Outdoor,2020-05-30,,,,7.0,
4852,Dimarsa Casa Matriz,Polar Outdoor,2020-06-01,,,,1.0,
4853,Dimarsa Casa Matriz,Polar Outdoor,2020-06-02,,,,1.0,
4854,Dimarsa Casa Matriz,Polar Outdoor,2020-06-03,,,,2.0,
4855,Dimarsa Casa Matriz,Polar Outdoor,2020-06-04,,,,2.0,
4856,Dimarsa Casa Matriz,Polar Outdoor,2020-06-05,,,,1.0,
4857,Dimarsa Casa Matriz,Polar Outdoor,2020-06-06,,,,2.0,
4858,Dimarsa Casa Matriz,Polar Outdoor,2020-06-10,,,,1.0,
4859,Dimarsa Casa Matriz,Polar Outdoor,2020-06-11,,,,1.0,
4860,Dimarsa Casa Matriz,Polar Outdoor,2020-06-12,,,,2.0,
4861,Dimarsa Casa Matriz,Polar Outdoor,2020-06-13,,,,6.0,
4862,Dimarsa Casa Matriz,Polar Outdoor,2020-06-15,,,,4.0,
4863,Dimarsa Casa Matriz,Polar Outdoor,2020-06-16,,,,1.9900000000000002,
4864,Dimarsa Casa Matriz,Polar Outdoor,2020-06-17,,,,2.0,
4865,Dimarsa Casa Matriz,Polar Outdoor,2020-06-18,,,,5.0,
4866,Dimarsa Casa Matriz,Polar Outdoor,2020-06-19,,,,2.0,
4867,Dimarsa Casa Matriz,Polar Outdoor,2020-06-20,,,,2.0,
4868,Dimarsa Casa Matriz,Polar Outdoor,2020-06-22,,,,0.0,
4869,Dimarsa Casa Matriz,Polar Outdoor,2020-06-24,,,,-1.0,
4870,Dimarsa Casa Matriz,Polar Outdoor,2020-06-26,,,,2.99,
4871,Dimarsa Casa Matriz,Polar Outdoor,2020-06-27,,,,2.0,
4872,Dimarsa Casa Matriz,Polar Outdoor,2020-06-30,,,,1.98,
4873,Dimarsa Casa Matriz,Polar Outdoor,2020-07-01,,,,2.0,
4874,Dimarsa Casa Matriz,Polar Outdoor,2020-07-02,,,,1.0,
4875,Dimarsa Casa Matriz,Polar Outdoor,2020-07-03,,,,4.0,
4876,Dimarsa Casa Matriz,Polar Outdoor,2020-07-04,,,,2.0,
4877,Dimarsa Casa Matriz,Polar Outdoor,2020-07-08,,,,1.0,
4878,Dimarsa Casa Matriz,Polar Outdoor,2020-07-10,,,,1.0,
4879,Dimarsa Casa Matriz,Polar Outdoor,2020-07-11,,,,1.0,
4880,Dimarsa Casa Matriz,Polar Outdoor,2020-07-14,,,,1.0,
4881,Dimarsa Casa Matriz,Polar Outdoor,2020-07-17,,,,1.0,
4882,Dimarsa Casa Matriz,Polar Outdoor,2020-07-21,,,,1.9899999999999998,
4883,Dimarsa Casa Matriz,Polar Outdoor,2020-07-22,,,,0.99,
4884,Dimarsa Casa Matriz,Polar Outdoor,2020-07-24,,,,2.0,
4885,Dimarsa Casa Matriz,Polar Outdoor,2020-12-07,,,,1.0,
4886,Dimarsa Casa Matriz,Polar Outdoor,2020-12-09,,,,2.0,
4887,Dimarsa Casa Matriz,Polar Outdoor,2020-12-10,,,,1.0,
4888,Dimarsa Casa Matriz,Polar Outdoor,2020-12-11,,,,3.0,
4889,Dimarsa Casa Matriz,Polar Outdoor,2020-12-15,,,,3.0,
4890,Dimarsa Casa Matriz,Polar Outdoor,2020-12-16,,,,6.0,
4891,Dimarsa Casa Matriz,Polar Outdoor,2020-12-17,,,,4.0,
4892,Dimarsa Casa Matriz,Polar Outdoor,2020-12-18,,,,4.0,
4893,Dimarsa Casa Matriz,Polar Outdoor,2020-12-21,,,,1.0,
4894,Dimarsa Casa Matriz,Polar Outdoor,2020-12-22,,,,4.0,
4895,Dimarsa Casa Matriz,Polar Outdoor,2020-12-23,,,,1.0,
4896,Dimarsa Casa Matriz,Polar Outdoor,2020-12-24,,,,6.0,
4897,Dimarsa Casa Matriz,Polar Outdoor,2020-12-28,,,,4.0,
4898,Dimarsa Casa Matriz,Polar Outdoor,2020-12-29,,,,3.0,
4899,Dimarsa Casa Matriz,Polar Outdoor,2020-12-30,,,,3.9899999999999998,
4900,Dimarsa Casa Matriz,Polar Outdoor,2020-12-31,,,,2.0,
4901,Dimarsa Casa Matriz,Polar Outdoor,2021-01-04,,,,,-1.0
4902,Dimarsa Casa Matriz,Polar Outdoor,2021-01-05,,,,,3.0
4903,Dimarsa Casa Matriz,Polar Outdoor,2021-01-07,,,,,1.0
4904,Dimarsa Casa Matriz,Polar Outdoor,2021-01-08,,,,,1.0
4905,Dimarsa Casa Matriz,Polar Outdoor,2021-01-11,,,,,2.0
4906,Dimarsa Casa Matriz,Polar Outdoor,2021-01-12,,,,,-1.0
4907,Dimarsa Casa Matriz,Polar Outdoor,2021-01-13,,,,,2.0
4908,Dimarsa Casa Matriz,Polar Outdoor,2021-02-16,,,,,2.0
4909,Dimarsa Casa Matriz,Polar Outdoor,2021-02-17,,,,,2.0
4910,Dimarsa Casa Matriz,Polar Outdoor,2021-02-18,,,,,2.0
4911,Dimarsa Casa Matriz,Polar Outdoor,2021-02-19,,,,,2.0
4912,Dimarsa Casa Matriz,Polar Outdoor,2021-02-22,,,,,1.0
4913,Dimarsa Casa Matriz,Polar Outdoor,2021-02-24,,,,,1.0
4914,Dimarsa Casa Matriz,Polar Outdoor,2021-02-25,,,,,2.0
4915,Dimarsa Casa Matriz,Polar Outdoor,2021-03-01,,,,,1.0
4916,Dimarsa Casa Matriz,Polar Outdoor,2021-03-02,,,,,1.0
4917,Dimarsa Casa Matriz,Polar Outdoor,2021-03-04,,,,,1.0
4918,Dimarsa Casa Matriz,Polar Outdoor,2021-03-05,,,,,2.0
4919,Dimarsa Casa Matriz,Polar Outdoor,2021-03-08,,,,,2.0
4920,Dimarsa Casa Matriz,Polar Outdoor,2021-03-09,,,,,1.0
4921,Dimarsa Casa Matriz,Polar Outdoor,2021-03-10,,,,,1.99
4922,Dimarsa Casa Matriz,Polar Outdoor,2021-03-11,,,,,3.0
4923,Dimarsa Casa Matriz,Polar Outdoor,2021-03-12,,,,,4.0
4924,Dimarsa Casa Matriz,Polar Outdoor,2021-03-15,,,,,1.0
4925,Dimarsa Casa Matriz,Polar Outdoor,2021-03-16,,,,,1.0
4926,Dimarsa Casa Matriz,Polar Outdoor,2021-03-17,,,,,2.0
4927,Dimarsa Casa Matriz,Polar Outdoor,2021-03-19,,,,,4.0
4928,Dimarsa Casa Matriz,Polera Outdoor,2017-01-18,2.0,,,,
4929,Dimarsa Casa Matriz,Polera Outdoor,2017-01-27,1.0,,,,
4930,Dimarsa Casa Matriz,Polera Outdoor,2017-02-18,1.0,,,,
4931,Dimarsa Casa Matriz,Polera Outdoor,2017-06-15,1.0,,,,
4932,Dimarsa Casa Matriz,Polera Outdoor,2017-06-22,1.0,,,,
4933,Dimarsa Casa Matriz,Polera Outdoor,2017-07-21,1.0,,,,
4934,Dimarsa Casa Matriz,Polera Outdoor,2017-08-18,1.0,,,,
4935,Dimarsa Casa Matriz,Polera Outdoor,2017-08-19,1.0,,,,
4936,Dimarsa Casa Matriz,Polera Outdoor,2017-08-25,1.0,,,,
4937,Dimarsa Casa Matriz,Polera Outdoor,2017-09-22,1.0,,,,
4938,Dimarsa Casa Matriz,Polera Outdoor,2017-10-17,1.0,,,,
4939,Dimarsa Casa Matriz,Polera Outdoor,2017-11-02,1.0,,,,
4940,Dimarsa Casa Matriz,Polera Outdoor,2017-11-09,1.0,,,,
4941,Dimarsa Casa Matriz,Polera Outdoor,2017-11-10,1.0,,,,
4942,Dimarsa Casa Matriz,Polera Outdoor,2017-11-14,1.0,,,,
4943,Dimarsa Casa Matriz,Polera Outdoor,2017-12-09,1.0,,,,
4944,Dimarsa Casa Matriz,Polera Outdoor,2017-12-23,1.0,,,,
4945,Dimarsa Casa Matriz,Polera Outdoor,2017-12-29,1.0,,,,
4946,Dimarsa Casa Matriz,Polera Outdoor,2018-01-02,,3.0,,,
4947,Dimarsa Casa Matriz,Polera Outdoor,2018-02-06,,0.99,,,
4948,Dimarsa Casa Matriz,Polera Outdoor,2018-02-12,,1.0,,,
4949,Dimarsa Casa Matriz,Polera Outdoor,2018-06-21,,1.0,,,
4950,Dimarsa Casa Matriz,Polera Outdoor,2018-08-31,,1.0,,,
4951,Dimarsa Casa Matriz,Polera Outdoor,2018-10-29,,1.0,,,
4952,Dimarsa Casa Matriz,Polera Outdoor,2018-10-30,,1.0,,,
4953,Dimarsa Casa Matriz,Polera Outdoor,2018-11-26,,1.0,,,
4954,Dimarsa Casa Matriz,Softshell outdoor,2017-02-09,1.0,,,,
4955,Dimarsa Casa Matriz,Softshell outdoor,2017-04-28,2.0,,,,
4956,Dimarsa Casa Matriz,Softshell outdoor,2017-04-29,1.0,,,,
4957,Dimarsa Casa Matriz,Softshell outdoor,2017-05-16,1.0,,,,
4958,Dimarsa Casa Matriz,Softshell outdoor,2017-07-10,0.99,,,,
4959,Dimarsa Casa Matriz,Softshell outdoor,2017-07-17,1.0,,,,
4960,Dimarsa Casa Matriz,Softshell outdoor,2017-07-22,1.0,,,,
4961,Dimarsa Casa Matriz,Softshell outdoor,2017-08-12,1.0,,,,
4962,Dimarsa Casa Matriz,Softshell outdoor,2017-08-14,1.0,,,,
4963,Dimarsa Casa Matriz,Softshell outdoor,2017-10-17,1.0,,,,
4964,Dimarsa Casa Matriz,Softshell outdoor,2017-10-19,1.0,,,,
4965,Dimarsa Casa Matriz,Softshell outdoor,2017-10-23,1.0,,,,
4966,Dimarsa Casa Matriz,Softshell outdoor,2017-10-28,1.0,,,,
4967,Dimarsa Casa Matriz,Softshell outdoor,2017-11-13,1.99,,,,
4968,Dimarsa Casa Matriz,Softshell outdoor,2017-11-14,0.99,,,,
4969,Dimarsa Casa Matriz,Softshell outdoor,2017-11-17,1.0,,,,
4970,Dimarsa Casa Matriz,Softshell outdoor,2017-11-25,1.0,,,,
4971,Dimarsa Casa Matriz,Softshell outdoor,2018-01-23,,1.0,,,
4972,Dimarsa Casa Matriz,Softshell outdoor,2018-01-25,,0.99,,,
4973,Dimarsa Casa Matriz,Softshell outdoor,2018-07-17,,1.0,,,
4974,Dimarsa Casa Matriz,Softshell outdoor,2018-09-01,,1.0,,,
4975,Dimarsa Casa Matriz,Softshell outdoor,2018-09-13,,-1.0,,,
4976,Dimarsa Casa Matriz,Softshell outdoor,2019-01-08,,,1.0,,
4977,Dimarsa Casa Matriz,Softshell outdoor,2019-03-06,,,1.0,,
4978,Dimarsa Casa Matriz,Softshell outdoor,2019-10-04,,,1.0,,
4979,Dimarsa Casa Matriz,Softshell outdoor,2019-12-23,,,1.0,,
4980,Dimarsa Casa Matriz,Softshell outdoor,2019-12-24,,,1.0,,
4981,Dimarsa Casa Matriz,Softshell outdoor,2020-02-01,,,,1.0,
4982,Dimarsa Casa Matriz,Softshell outdoor,2020-02-05,,,,1.0,
4983,Dimarsa Casa Matriz,Softshell outdoor,2020-02-14,,,,3.0,
4984,Dimarsa Casa Matriz,Softshell outdoor,2020-03-10,,,,1.0,
4985,Dimarsa Casa Matriz,Softshell outdoor,2020-12-10,,,,1.0,
4986,Dimarsa Casa Matriz,Softshell outdoor,2020-12-30,,,,1.0,
4987,DIWEB,Chaqueta Outdoor,2020-12-11,,,,1.0,
4988,DIWEB,Chaqueta Outdoor,2020-12-21,,,,1.0,
4989,DIWEB,Chaqueta Outdoor,2020-12-22,,,,1.0,
4990,DIWEB,Chaqueta Outdoor,2020-12-29,,,,1.0,
4991,DIWEB,Chaqueta Outdoor,2021-01-07,,,,,1.0
4992,DIWEB,Chaqueta Outdoor,2021-02-02,,,,,1.0
4993,DIWEB,Chaqueta Outdoor,2021-02-08,,,,,1.0
4994,DIWEB,Chaqueta Outdoor,2021-02-09,,,,,1.0
4995,DIWEB,Cortaviento Outdoor,2020-04-27,,,,1.0,
4996,DIWEB,Cortaviento Outdoor,2020-05-04,,,,1.0,
4997,DIWEB,Cortaviento Outdoor,2021-02-02,,,,,1.0
4998,DIWEB,Polar Outdoor,2020-04-08,,,,1.0,
4999,DIWEB,Polar Outdoor,2020-04-23,,,,1.0,
5000,DIWEB,Polar Outdoor,2020-04-24,,,,1.0,
5001,DIWEB,Polar Outdoor,2020-04-28,,,,2.0,
5002,DIWEB,Polar Outdoor,2020-04-29,,,,1.0,
5003,DIWEB,Polar Outdoor,2020-05-05,,,,1.0,
5004,DIWEB,Polar Outdoor,2020-05-08,,,,1.0,
5005,DIWEB,Polar Outdoor,2020-05-11,,,,1.0,
5006,DIWEB,Polar Outdoor,2020-05-12,,,,3.0,
5007,DIWEB,Polar Outdoor,2020-05-13,,,,1.0,
5008,DIWEB,Polar Outdoor,2020-05-15,,,,2.0,
5009,DIWEB,Polar Outdoor,2020-05-18,,,,2.0,
5010,DIWEB,Polar Outdoor,2020-05-19,,,,1.0,
5011,DIWEB,Polar Outdoor,2020-05-22,,,,2.0,
5012,DIWEB,Polar Outdoor,2020-05-25,,,,2.0,
5013,DIWEB,Polar Outdoor,2020-05-26,,,,2.0,
5014,DIWEB,Polar Outdoor,2020-12-07,,,,2.0,
5015,DIWEB,Polar Outdoor,2020-12-15,,,,1.0,
5016,DIWEB,Polar Outdoor,2020-12-31,,,,1.0,
5017,DIWEB,Polar Outdoor,2021-01-12,,,,,1.0
5018,DIWEB,Polar Outdoor,2021-01-28,,,,,1.0
5019,DIWEB,Polar Outdoor,2021-01-30,,,,,1.0
5020,DIWEB,Polar Outdoor,2021-02-16,,,,,1.0
5021,La Unión,Camisa Outdoor,2020-09-12,,,,1.0,
5022,La Unión,Camisa Outdoor,2020-12-21,,,,1.0,
5023,La Unión,Chaqueta Outdoor,2020-12-10,,,,2.0,
5024,La Unión,Chaqueta Outdoor,2020-12-11,,,,1.0,
5025,La Unión,Chaqueta Outdoor,2020-12-14,,,,2.0,
5026,La Unión,Chaqueta Outdoor,2020-12-15,,,,1.0,
5027,La Unión,Chaqueta Outdoor,2020-12-17,,,,1.0,
5028,La Unión,Chaqueta Outdoor,2020-12-18,,,,1.0,
5029,La Unión,Chaqueta Outdoor,2020-12-21,,,,1.0,
5030,La Unión,Chaqueta Outdoor,2020-12-22,,,,5.0,
5031,La Unión,Chaqueta Outdoor,2020-12-23,,,,2.0,
5032,La Unión,Chaqueta Outdoor,2020-12-24,,,,4.98,
5033,La Unión,Chaqueta Outdoor,2020-12-28,,,,1.0,
5034,La Unión,Chaqueta Outdoor,2020-12-29,,,,1.0,
5035,La Unión,Chaqueta Outdoor,2020-12-30,,,,2.0,
5036,La Unión,Chaqueta Outdoor,2020-12-31,,,,-1.0,
5037,La Unión,Chaqueta Outdoor,2021-01-08,,,,,1.0
5038,La Unión,Cortaviento Outdoor,2020-05-27,,,,0.99,
5039,La Unión,Cortaviento Outdoor,2020-05-29,,,,1.0,
5040,La Unión,Cortaviento Outdoor,2020-05-30,,,,0.0,
5041,La Unión,Cortaviento Outdoor,2020-06-01,,,,3.0,
5042,La Unión,Cortaviento Outdoor,2020-06-04,,,,1.0,
